,hospital_id,row_id,line_type,description,rev_code,local code,code,ms_drg,apr_drg,eapg,hcpcs_cpt,modifiers,thru,apc,icd,ndc,drug_hcpcs_multiplier,drug_quantity,drug_unit_of_measurement,drug_type_of_measurement,billing_class,setting,payer_category,payer_name,plan_name,standard_charge,standard_charge_percent,contracting_method,additional_generic_notes,additional_payer_specific_notes
146,Legacy Good Samaritan Medical Center,147,CDM,HC DIAG INTERVIEW INTERM VV,918,1069053,,,,,90791,,,,,,,,,,facility,both,gross,,,376,,Capitation,,
147,Legacy Good Samaritan Medical Center,148,CDM,HC DIAG INTERVIEW INTERM VV,918,1069053,,,,,90791,,,,,,,,,,facility,both,cash,,,244.4,,Capitation,,
148,Legacy Good Samaritan Medical Center,149,CDM,HC IND TREATMENT 30 MIN VV,918,1069061,,,,,90832,,,,,,,,,,facility,both,gross,,,197,,Capitation,,
149,Legacy Good Samaritan Medical Center,150,CDM,HC IND TREATMENT 30 MIN VV,918,1069061,,,,,90832,,,,,,,,,,facility,both,cash,,,128.05,,Capitation,,
150,Legacy Good Samaritan Medical Center,151,CDM,HC IND TREATMENT 45 MIN VV,918,1069079,,,,,90834,,,,,,,,,,facility,both,gross,,,268,,Capitation,,
151,Legacy Good Samaritan Medical Center,152,CDM,HC IND TREATMENT 45 MIN VV,918,1069079,,,,,90834,,,,,,,,,,facility,both,cash,,,174.2,,Capitation,,
152,Legacy Good Samaritan Medical Center,153,CDM,HC IND TREATMENT 60 MIN VV,918,1069087,,,,,90837,,,,,,,,,,facility,both,gross,,,320,,Capitation,,
153,Legacy Good Samaritan Medical Center,154,CDM,HC IND TREATMENT 60 MIN VV,918,1069087,,,,,90837,,,,,,,,,,facility,both,cash,,,208,,Capitation,,
154,Legacy Good Samaritan Medical Center,155,CDM,HC DEV TEST ADMIN (1ST HOUR) SLP,918,1069095,,,,,96112,,,,,,,,,,facility,both,gross,,,298,,Capitation,,
155,Legacy Good Samaritan Medical Center,156,CDM,HC DEV TEST ADMIN (1ST HOUR) SLP,918,1069095,,,,,96112,,,,,,,,,,facility,both,cash,,,193.7,,Capitation,,
156,Legacy Good Samaritan Medical Center,157,CDM,HC NEUROHEHAV EXAM (ADDL HR) VV,918,1069103,,,,,96121,,,,,,,,,,facility,both,gross,,,321,,Capitation,,
157,Legacy Good Samaritan Medical Center,158,CDM,HC NEUROHEHAV EXAM (ADDL HR) VV,918,1069103,,,,,96121,,,,,,,,,,facility,both,cash,,,208.65,,Capitation,,
158,Legacy Good Samaritan Medical Center,159,CDM,HC EVAL SERVICES (1ST HR) VV,918,1069111,,,,,96130,,,,,,,,,,facility,both,gross,,,310,,Capitation,,
159,Legacy Good Samaritan Medical Center,160,CDM,HC EVAL SERVICES (1ST HR) VV,918,1069111,,,,,96130,,,,,,,,,,facility,both,cash,,,201.5,,Capitation,,
160,Legacy Good Samaritan Medical Center,161,CDM,HC EVAL SERVICES (ADDL HR) VV,918,1069129,,,,,96131,,,,,,,,,,facility,both,gross,,,207,,Capitation,,
161,Legacy Good Samaritan Medical Center,162,CDM,HC EVAL SERVICES (ADDL HR) VV,918,1069129,,,,,96131,,,,,,,,,,facility,both,cash,,,134.55,,Capitation,,
162,Legacy Good Samaritan Medical Center,163,CDM,HC NEUROPSYCH EVAL SERVICES (1ST HR) VV,918,1069137,,,,,96132,,,,,,,,,,facility,both,gross,,,428,,Capitation,,
163,Legacy Good Samaritan Medical Center,164,CDM,HC NEUROPSYCH EVAL SERVICES (1ST HR) VV,918,1069137,,,,,96132,,,,,,,,,,facility,both,cash,,,278.2,,Capitation,,
164,Legacy Good Samaritan Medical Center,165,CDM,HC NEUROPSYCH EVAL SERVICES (ADDL HR) VV,918,1069145,,,,,96133,,,,,,,,,,facility,both,gross,,,332,,Capitation,,
165,Legacy Good Samaritan Medical Center,166,CDM,HC NEUROPSYCH EVAL SERVICES (ADDL HR) VV,918,1069145,,,,,96133,,,,,,,,,,facility,both,cash,,,215.8,,Capitation,,
166,Legacy Good Samaritan Medical Center,167,CDM,HC NEUROPSYCH TEST PHD/PSYD (1ST 30 MIN) VV,918,1069152,,,,,96136,,,,,,,,,,facility,both,gross,,,144,,Capitation,,
167,Legacy Good Samaritan Medical Center,168,CDM,HC NEUROPSYCH TEST PHD/PSYD (1ST 30 MIN) VV,918,1069152,,,,,96136,,,,,,,,,,facility,both,cash,,,93.6,,Capitation,,
168,Legacy Good Samaritan Medical Center,169,CDM,HC NEUROPSYCH TEST PHD/PSYD (ADDL 30 MIN) VV,918,1069160,,,,,96137,,,,,,,,,,facility,both,gross,,,136,,Capitation,,
169,Legacy Good Samaritan Medical Center,170,CDM,HC NEUROPSYCH TEST PHD/PSYD (ADDL 30 MIN) VV,918,1069160,,,,,96137,,,,,,,,,,facility,both,cash,,,88.4,,Capitation,,
170,Legacy Good Samaritan Medical Center,171,CDM,HC ASSESSMENT/RE-ASSESSMENT VV,918,1069178,,,,,96156,,,,,,,,,,facility,both,gross,,,211,,Capitation,,
171,Legacy Good Samaritan Medical Center,172,CDM,HC ASSESSMENT/RE-ASSESSMENT VV,918,1069178,,,,,96156,,,,,,,,,,facility,both,cash,,,137.15,,Capitation,,
172,Legacy Good Samaritan Medical Center,173,CDM,HC NONPHYSICIAN TELEPHONE ASSESSMENT 5-10 MIN VV,918,1069186,,,,,98966,,,,,,,,,,facility,both,gross,,,48,,Capitation,,
173,Legacy Good Samaritan Medical Center,174,CDM,HC NONPHYSICIAN TELEPHONE ASSESSMENT 5-10 MIN VV,918,1069186,,,,,98966,,,,,,,,,,facility,both,cash,,,31.2,,Capitation,,
174,Legacy Good Samaritan Medical Center,175,CDM,HC NONPHYSICIAN TELEPHONE ASSESSMENT 11-20 MIN VV,918,1069194,,,,,98967,,,,,,,,,,facility,both,gross,,,89,,Capitation,,
175,Legacy Good Samaritan Medical Center,176,CDM,HC NONPHYSICIAN TELEPHONE ASSESSMENT 11-20 MIN VV,918,1069194,,,,,98967,,,,,,,,,,facility,both,cash,,,57.85,,Capitation,,
176,Legacy Good Samaritan Medical Center,177,CDM,HC NONPHYSICIAN TELEPHONE ASSESSMENT 21-30 MIN VV,918,1069202,,,,,98968,,,,,,,,,,facility,both,gross,,,128,,Capitation,,
177,Legacy Good Samaritan Medical Center,178,CDM,HC NONPHYSICIAN TELEPHONE ASSESSMENT 21-30 MIN VV,918,1069202,,,,,98968,,,,,,,,,,facility,both,cash,,,83.2,,Capitation,,
178,Legacy Good Samaritan Medical Center,179,CDM,HC PSY DIAG INTERVIEW INTERM VV,969,1080019,,,,,90791,,,,,,,,,,facility,both,gross,,,389,,Capitation,,
179,Legacy Good Samaritan Medical Center,180,CDM,HC PSY DIAG INTERVIEW INTERM VV,969,1080019,,,,,90791,,,,,,,,,,facility,both,cash,,,252.85,,Capitation,,
180,Legacy Good Samaritan Medical Center,181,CDM,HC PSY NEUROBEHAV EXAM 60MIN VV,969,1080027,,,,,96116,,,,,,,,,,facility,both,gross,,,388,,Capitation,,
181,Legacy Good Samaritan Medical Center,182,CDM,HC PSY NEUROBEHAV EXAM 60MIN VV,969,1080027,,,,,96116,,,,,,,,,,facility,both,cash,,,252.2,,Capitation,,
182,Legacy Good Samaritan Medical Center,183,CDM,HC PSY EVAL SERVICES (1ST HR) VV,969,1080035,,,,,96130,,,,,,,,,,facility,both,gross,,,388,,Capitation,,
183,Legacy Good Samaritan Medical Center,184,CDM,HC PSY EVAL SERVICES (1ST HR) VV,969,1080035,,,,,96130,,,,,,,,,,facility,both,cash,,,252.2,,Capitation,,
184,Legacy Good Samaritan Medical Center,185,CDM,HC PSY EVAL SERVICES (ADDL HR) VV,969,1080043,,,,,96131,,,,,,,,,,facility,both,gross,,,388,,Capitation,,
185,Legacy Good Samaritan Medical Center,186,CDM,HC PSY EVAL SERVICES (ADDL HR) VV,969,1080043,,,,,96131,,,,,,,,,,facility,both,cash,,,252.2,,Capitation,,
186,Legacy Good Samaritan Medical Center,187,CDM,HC PSY NEUROPSYCH EVAL SERVICES (1ST HR) VV,969,1080050,,,,,96132,,,,,,,,,,facility,both,gross,,,388,,Capitation,,
187,Legacy Good Samaritan Medical Center,188,CDM,HC PSY NEUROPSYCH EVAL SERVICES (1ST HR) VV,969,1080050,,,,,96132,,,,,,,,,,facility,both,cash,,,252.2,,Capitation,,
188,Legacy Good Samaritan Medical Center,189,CDM,HC PSY NEUROPSYCH EVAL SERVICES (ADDL HR) VV,969,1080068,,,,,96133,,,,,,,,,,facility,both,gross,,,388,,Capitation,,
189,Legacy Good Samaritan Medical Center,190,CDM,HC PSY NEUROPSYCH EVAL SERVICES (ADDL HR) VV,969,1080068,,,,,96133,,,,,,,,,,facility,both,cash,,,252.2,,Capitation,,
190,Legacy Good Samaritan Medical Center,191,CDM,HC PSY NEUROPSYCH TEST PHD/PSYD (1ST 30 MIN) VV,969,1080076,,,,,96136,,,,,,,,,,facility,both,gross,,,193,,Capitation,,
191,Legacy Good Samaritan Medical Center,192,CDM,HC PSY NEUROPSYCH TEST PHD/PSYD (1ST 30 MIN) VV,969,1080076,,,,,96136,,,,,,,,,,facility,both,cash,,,125.45,,Capitation,,
192,Legacy Good Samaritan Medical Center,193,CDM,HC PSY NEUROPSYCH TEST PHD/PSYD (ADDL 30 MIN) VV,969,1080092,,,,,96137,,,,,,,,,,facility,both,gross,,,187,,Capitation,,
193,Legacy Good Samaritan Medical Center,194,CDM,HC PSY NEUROPSYCH TEST PHD/PSYD (ADDL 30 MIN) VV,969,1080092,,,,,96137,,,,,,,,,,facility,both,cash,,,121.55,,Capitation,,
194,Legacy Good Samaritan Medical Center,195,CDM,HC PSY ASSESSMENT/RE-ASSESSMENT VV,969,1080100,,,,,96156,,,,,,,,,,facility,both,gross,,,298,,Capitation,,
195,Legacy Good Samaritan Medical Center,196,CDM,HC PSY ASSESSMENT/RE-ASSESSMENT VV,969,1080100,,,,,96156,,,,,,,,,,facility,both,cash,,,193.7,,Capitation,,
196,Legacy Good Samaritan Medical Center,197,CDM,HC PSY NEUROBEHAV EXAM (ADDL HR) VV,969,1080118,,,,,96121,,,,,,,,,,facility,both,gross,,,388,,Capitation,,
197,Legacy Good Samaritan Medical Center,198,CDM,HC PSY NEUROBEHAV EXAM (ADDL HR) VV,969,1080118,,,,,96121,,,,,,,,,,facility,both,cash,,,252.2,,Capitation,,
198,Legacy Good Samaritan Medical Center,199,CDM,HC PSY NONPHYSICIAN TELEPHONE ASSESSMENT 5-10 MIN VV,969,1080217,,,,,98966,,,,,,,,,,facility,both,gross,,,36,,Capitation,,
199,Legacy Good Samaritan Medical Center,200,CDM,HC PSY NONPHYSICIAN TELEPHONE ASSESSMENT 5-10 MIN VV,969,1080217,,,,,98966,,,,,,,,,,facility,both,cash,,,23.4,,Capitation,,
200,Legacy Good Samaritan Medical Center,201,CDM,HC PSY NONPHYSICIAN TELEPHONE ASSESSMENT 11-20 MIN VV,969,1080225,,,,,98967,,,,,,,,,,facility,both,gross,,,72,,Capitation,,
201,Legacy Good Samaritan Medical Center,202,CDM,HC PSY NONPHYSICIAN TELEPHONE ASSESSMENT 11-20 MIN VV,969,1080225,,,,,98967,,,,,,,,,,facility,both,cash,,,46.8,,Capitation,,
202,Legacy Good Samaritan Medical Center,203,CDM,HC PSY NONPHYSICIAN TELEPHONE ASSESSMENT 21-30 MIN VV,969,1080233,,,,,98968,,,,,,,,,,facility,both,gross,,,109,,Capitation,,
203,Legacy Good Samaritan Medical Center,204,CDM,HC PSY NONPHYSICIAN TELEPHONE ASSESSMENT 21-30 MIN VV,969,1080233,,,,,98968,,,,,,,,,,facility,both,cash,,,70.85,,Capitation,,
204,Legacy Good Samaritan Medical Center,205,CDM,HC 2:1 NURSING CHARGE HOURLY,940,1100072,,,,,,,,,,,,,,,facility,both,gross,,,271,,Capitation,,
205,Legacy Good Samaritan Medical Center,206,CDM,HC 2:1 NURSING CHARGE HOURLY,940,1100072,,,,,,,,,,,,,,,facility,both,gross,,,176.15,,Capitation,,
206,Legacy Good Samaritan Medical Center,207,CDM,HC RM OP TREATMENT 1ST HOUR,761,1100379,,,,,,,,,,,,,,,facility,both,gross,,,293,,Capitation,,
207,Legacy Good Samaritan Medical Center,208,CDM,HC RM OP TREATMENT 1ST HOUR,761,1100379,,,,,,,,,,,,,,,facility,both,gross,,,190.45,,Capitation,,
208,Legacy Good Samaritan Medical Center,209,CDM,HC RM OP TREATMENT ADDL HR,760,1100387,,,,,,,,,,,,,,,facility,both,gross,,,53,,Capitation,,
209,Legacy Good Samaritan Medical Center,210,CDM,HC RM OP TREATMENT ADDL HR,760,1100387,,,,,,,,,,,,,,,facility,both,gross,,,34.45,,Capitation,,
210,Legacy Good Samaritan Medical Center,211,CDM,HC ROOM OP TREATMENT 30 MIN,760,1100395,,,,,,,,,,,,,,,facility,both,gross,,,311,,Capitation,,
211,Legacy Good Samaritan Medical Center,212,CDM,HC ROOM OP TREATMENT 30 MIN,760,1100395,,,,,,,,,,,,,,,facility,both,gross,,,202.15,,Capitation,,
212,Legacy Good Samaritan Medical Center,213,CDM,HC PERITONEAL DIALYSIS MANUAL DLY ADULT,802,1100510,,,,,,,,,,,,,,,facility,both,gross,,,"2,003",,Capitation,,
213,Legacy Good Samaritan Medical Center,214,CDM,HC PERITONEAL DIALYSIS MANUAL DLY ADULT,802,1100510,,,,,,,,,,,,,,,facility,both,gross,,,1301.95,,Capitation,,
214,Legacy Good Samaritan Medical Center,215,CDM,HC CARDIOVERSION PER EVENT,480,1100528,,,,,92960,,,,,,,,,,facility,both,gross,,,"1,518",,Capitation,,
215,Legacy Good Samaritan Medical Center,216,CDM,HC CARDIOVERSION PER EVENT,480,1100528,,,,,92960,,,,,,,,,,facility,both,cash,,,986.7,,Capitation,,
216,Legacy Good Samaritan Medical Center,217,CDM,HC CHEST TUBE INSERTION,360,1100551,,,,,,,,,,,,,,,facility,both,gross,,,"3,526",,Capitation,,
217,Legacy Good Samaritan Medical Center,218,CDM,HC CHEST TUBE INSERTION,360,1100551,,,,,,,,,,,,,,,facility,both,gross,,,2291.9,,Capitation,,
218,Legacy Good Samaritan Medical Center,219,CDM,HC CAPD/CCPD CYCLER DAILY,840,1100593,,,,,,,,,,,,,,,facility,both,gross,,,"3,112",,Capitation,,
219,Legacy Good Samaritan Medical Center,220,CDM,HC CAPD/CCPD CYCLER DAILY,840,1100593,,,,,,,,,,,,,,,facility,both,gross,,,2022.8,,Capitation,,
220,Legacy Good Samaritan Medical Center,221,CDM,HC ACTIVATED CLOTTING TIME,305,1100692,,,,,85347,,,,,,,,,,facility,both,gross,,,199,,Capitation,,
221,Legacy Good Samaritan Medical Center,222,CDM,HC ACTIVATED CLOTTING TIME,305,1100692,,,,,85347,,,,,,,,,,facility,both,cash,,,129.35,,Capitation,,
222,Legacy Good Samaritan Medical Center,223,CDM,HC VENTRICULOSTOMY PROC ICU,360,1100858,,,,,,,,,,,,,,,facility,both,gross,,,"2,049",,Capitation,,
223,Legacy Good Samaritan Medical Center,224,CDM,HC VENTRICULOSTOMY PROC ICU,360,1100858,,,,,,,,,,,,,,,facility,both,gross,,,1331.85,,Capitation,,
224,Legacy Good Samaritan Medical Center,225,CDM,HC AUTOLOGOUS TRANSPLANT OF STEM CELLS,360,1100908,,,,,38241,,,,,,,,,,facility,both,gross,,,"2,012",,Capitation,,
225,Legacy Good Samaritan Medical Center,226,CDM,HC AUTOLOGOUS TRANSPLANT OF STEM CELLS,360,1100908,,,,,38241,,,,,,,,,,facility,both,cash,,,1307.8,,Capitation,,
226,Legacy Good Samaritan Medical Center,227,CDM,HC PTCA SHEATH PULL,360,1100957,,,,,,,,,,,,,,,facility,both,gross,,,681,,Capitation,,
227,Legacy Good Samaritan Medical Center,228,CDM,HC PTCA SHEATH PULL,360,1100957,,,,,,,,,,,,,,,facility,both,gross,,,442.65,,Capitation,,
228,Legacy Good Samaritan Medical Center,229,CDM,HC RESUSCITATION CARDIOPULM,480,1100999,,,,,92950,,,,,,,,,,facility,both,gross,,,"2,303",,Capitation,,
229,Legacy Good Samaritan Medical Center,230,CDM,HC RESUSCITATION CARDIOPULM,480,1100999,,,,,92950,,,,,,,,,,facility,both,cash,,,1496.95,,Capitation,,
230,Legacy Good Samaritan Medical Center,231,CDM,HC RM M/S EXT STY EA ADDL HOUR,710,1101021,,,,,,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
231,Legacy Good Samaritan Medical Center,232,CDM,HC RM M/S EXT STY EA ADDL HOUR,710,1101021,,,,,,,,,,,,,,,facility,both,gross,,,51.35,,Capitation,,
232,Legacy Good Samaritan Medical Center,233,CDM,HC OBSERVATION CARVE-OUT - RADIOLOGY M/S&W,762,1101040,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
233,Legacy Good Samaritan Medical Center,234,CDM,HC OBSERVATION CARVE-OUT - RADIOLOGY M/S&W,762,1101040,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
234,Legacy Good Samaritan Medical Center,235,CDM,HC DIRECT ADMIT TO OBSERVATION,762,1101054,,,,,G0379,,,,,,,,,,facility,both,gross,,,626,,Capitation,,
235,Legacy Good Samaritan Medical Center,236,CDM,HC DIRECT ADMIT TO OBSERVATION,762,1101054,,,,,G0379,,,,,,,,,,facility,both,cash,,,406.9,,Capitation,,
236,Legacy Good Samaritan Medical Center,237,CDM,HC RM M/S STO PER HR WO INT,762,1101070,,,,,,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
237,Legacy Good Samaritan Medical Center,238,CDM,HC RM M/S STO PER HR WO INT,762,1101070,,,,,,,,,,,,,,,facility,both,gross,,,51.35,,Capitation,,
238,Legacy Good Samaritan Medical Center,239,CDM,HC RM ICU/TRM STO PER HR WO INT,762,1101088,,,,,,,,,,,,,,,facility,both,gross,,,271,,Capitation,,
239,Legacy Good Samaritan Medical Center,240,CDM,HC RM ICU/TRM STO PER HR WO INT,762,1101088,,,,,,,,,,,,,,,facility,both,gross,,,176.15,,Capitation,,
240,Legacy Good Samaritan Medical Center,241,CDM,HC ICVR PACU EXT STAY HOURLY,710,1101104,,,,,,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
241,Legacy Good Samaritan Medical Center,242,CDM,HC ICVR PACU EXT STAY HOURLY,710,1101104,,,,,,,,,,,,,,,facility,both,gross,,,51.35,,Capitation,,
242,Legacy Good Samaritan Medical Center,243,CDM,HC RM M/S STO PER HR WO INT COMPLEX DISCHARGE,762,1101138,,,,,,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
243,Legacy Good Samaritan Medical Center,244,CDM,HC RM M/S STO PER HR WO INT COMPLEX DISCHARGE,762,1101138,,,,,,,,,,,,,,,facility,both,gross,,,51.35,,Capitation,,
244,Legacy Good Samaritan Medical Center,245,CDM,HC OBSERVATION CARVE-OUT ? THERAPY M/S&W,762,1101146,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
245,Legacy Good Samaritan Medical Center,246,CDM,HC OBSERVATION CARVE-OUT ? THERAPY M/S&W,762,1101146,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
246,Legacy Good Samaritan Medical Center,247,CDM,HC OBSERVATION CARVE-OUT - CATH LAB,762,1101153,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
247,Legacy Good Samaritan Medical Center,248,CDM,HC OBSERVATION CARVE-OUT - CATH LAB,762,1101153,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
248,Legacy Good Samaritan Medical Center,249,CDM,HC OBSERVATION CARVE-OUT - CARDIOLOGY M/S&W,762,1101161,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
249,Legacy Good Samaritan Medical Center,250,CDM,HC OBSERVATION CARVE-OUT - CARDIOLOGY M/S&W,762,1101161,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
250,Legacy Good Samaritan Medical Center,251,CDM,HC OBSERVATION CARVE-OUT - WOUND CARE M/S&W,762,1101179,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
251,Legacy Good Samaritan Medical Center,252,CDM,HC OBSERVATION CARVE-OUT - WOUND CARE M/S&W,762,1101179,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
252,Legacy Good Samaritan Medical Center,253,CDM,HC OBSERVATION CARVE-OUT - HEMODIALYSIS M/S&W,762,1101187,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
253,Legacy Good Samaritan Medical Center,254,CDM,HC OBSERVATION CARVE-OUT - HEMODIALYSIS M/S&W,762,1101187,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
254,Legacy Good Samaritan Medical Center,255,CDM,HC OBSERVATION CARVE-OUT - EEG,762,1101203,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
255,Legacy Good Samaritan Medical Center,256,CDM,HC OBSERVATION CARVE-OUT - EEG,762,1101203,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
256,Legacy Good Samaritan Medical Center,257,CDM,HC OBSERVATION CARVE-OUT - BLOOD PRODUCTS M/S&W,762,1101237,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
257,Legacy Good Samaritan Medical Center,258,CDM,HC OBSERVATION CARVE-OUT - BLOOD PRODUCTS M/S&W,762,1101237,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
258,Legacy Good Samaritan Medical Center,259,CDM,HC OBSERVATION CARVE-OUT - PROCEDURES,761,1101245,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
259,Legacy Good Samaritan Medical Center,260,CDM,HC OBSERVATION CARVE-OUT - PROCEDURES,761,1101245,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
260,Legacy Good Samaritan Medical Center,261,CDM,HC OBSERVATION CARVE-OUT - HYPERBARIC TREATMENT M/S&W,762,1101252,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
261,Legacy Good Samaritan Medical Center,262,CDM,HC OBSERVATION CARVE-OUT - HYPERBARIC TREATMENT M/S&W,762,1101252,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
262,Legacy Good Samaritan Medical Center,263,CDM,HC OBSERVATION CARVE-OUT - RADIOLOGY PEDS,762,1101336,,,,,G0378,,,,,,,,,,facility,both,gross,,,196,,Capitation,,
263,Legacy Good Samaritan Medical Center,264,CDM,HC OBSERVATION CARVE-OUT - RADIOLOGY PEDS,762,1101336,,,,,G0378,,,,,,,,,,facility,both,cash,,,127.4,,Capitation,,
264,Legacy Good Samaritan Medical Center,265,CDM,HC OBSERVATION CARVE-OUT ? THERAPY PEDS,762,1101344,,,,,G0378,,,,,,,,,,facility,both,gross,,,196,,Capitation,,
265,Legacy Good Samaritan Medical Center,266,CDM,HC OBSERVATION CARVE-OUT ? THERAPY PEDS,762,1101344,,,,,G0378,,,,,,,,,,facility,both,cash,,,127.4,,Capitation,,
266,Legacy Good Samaritan Medical Center,267,CDM,HC OBSERVATION CARVE-OUT - CARDIOLOGY PEDS,762,1101351,,,,,G0378,,,,,,,,,,facility,both,gross,,,196,,Capitation,,
267,Legacy Good Samaritan Medical Center,268,CDM,HC OBSERVATION CARVE-OUT - CARDIOLOGY PEDS,762,1101351,,,,,G0378,,,,,,,,,,facility,both,cash,,,127.4,,Capitation,,
268,Legacy Good Samaritan Medical Center,269,CDM,HC OBSERVATION CARVE-OUT - HEMODIALYSIS PEDS,762,1101369,,,,,G0378,,,,,,,,,,facility,both,gross,,,196,,Capitation,,
269,Legacy Good Samaritan Medical Center,270,CDM,HC OBSERVATION CARVE-OUT - HEMODIALYSIS PEDS,762,1101369,,,,,G0378,,,,,,,,,,facility,both,cash,,,127.4,,Capitation,,
270,Legacy Good Samaritan Medical Center,271,CDM,HC OBSERVATION CARVE-OUT - BLOOD PRODUCTS PEDS,762,1101377,,,,,G0378,,,,,,,,,,facility,both,gross,,,196,,Capitation,,
271,Legacy Good Samaritan Medical Center,272,CDM,HC OBSERVATION CARVE-OUT - BLOOD PRODUCTS PEDS,762,1101377,,,,,G0378,,,,,,,,,,facility,both,cash,,,127.4,,Capitation,,
272,Legacy Good Samaritan Medical Center,273,CDM,HC OBSERVATION CARVE-OUT - HYPERBARIC TREATMENT PEDS,762,1101385,,,,,G0378,,,,,,,,,,facility,both,gross,,,196,,Capitation,,
273,Legacy Good Samaritan Medical Center,274,CDM,HC OBSERVATION CARVE-OUT - HYPERBARIC TREATMENT PEDS,762,1101385,,,,,G0378,,,,,,,,,,facility,both,cash,,,127.4,,Capitation,,
274,Legacy Good Samaritan Medical Center,275,CDM,HC OBSERVATION CARVE-OUT - WOUND CARE PEDS,762,1101393,,,,,G0378,,,,,,,,,,facility,both,gross,,,196,,Capitation,,
275,Legacy Good Samaritan Medical Center,276,CDM,HC OBSERVATION CARVE-OUT - WOUND CARE PEDS,762,1101393,,,,,G0378,,,,,,,,,,facility,both,cash,,,127.4,,Capitation,,
276,Legacy Good Samaritan Medical Center,277,CDM,HC OBSERVATION CARVE-OUT - RADIOLOGY ICU,762,1101401,,,,,G0378,,,,,,,,,,facility,both,gross,,,271,,Capitation,,
277,Legacy Good Samaritan Medical Center,278,CDM,HC OBSERVATION CARVE-OUT - RADIOLOGY ICU,762,1101401,,,,,G0378,,,,,,,,,,facility,both,cash,,,176.15,,Capitation,,
278,Legacy Good Samaritan Medical Center,279,CDM,HC OBSERVATION CARVE-OUT ? THERAPY ICU,762,1101419,,,,,G0378,,,,,,,,,,facility,both,gross,,,271,,Capitation,,
279,Legacy Good Samaritan Medical Center,280,CDM,HC OBSERVATION CARVE-OUT ? THERAPY ICU,762,1101419,,,,,G0378,,,,,,,,,,facility,both,cash,,,176.15,,Capitation,,
280,Legacy Good Samaritan Medical Center,281,CDM,HC OBSERVATION CARVE-OUT - CARDIOLOGY ICU,762,1101427,,,,,G0378,,,,,,,,,,facility,both,gross,,,271,,Capitation,,
281,Legacy Good Samaritan Medical Center,282,CDM,HC OBSERVATION CARVE-OUT - CARDIOLOGY ICU,762,1101427,,,,,G0378,,,,,,,,,,facility,both,cash,,,176.15,,Capitation,,
282,Legacy Good Samaritan Medical Center,283,CDM,HC OBSERVATION CARVE-OUT - WOUND CARE ICU,762,1101435,,,,,G0378,,,,,,,,,,facility,both,gross,,,271,,Capitation,,
283,Legacy Good Samaritan Medical Center,284,CDM,HC OBSERVATION CARVE-OUT - WOUND CARE ICU,762,1101435,,,,,G0378,,,,,,,,,,facility,both,cash,,,176.15,,Capitation,,
284,Legacy Good Samaritan Medical Center,285,CDM,HC OBSERVATION CARVE-OUT - HEMODIALYSIS ICU,762,1101443,,,,,G0378,,,,,,,,,,facility,both,gross,,,271,,Capitation,,
285,Legacy Good Samaritan Medical Center,286,CDM,HC OBSERVATION CARVE-OUT - HEMODIALYSIS ICU,762,1101443,,,,,G0378,,,,,,,,,,facility,both,cash,,,176.15,,Capitation,,
286,Legacy Good Samaritan Medical Center,287,CDM,HC OBSERVATION CARVE-OUT - BLOOD PRODUCTS ICU,762,1101450,,,,,G0378,,,,,,,,,,facility,both,gross,,,271,,Capitation,,
287,Legacy Good Samaritan Medical Center,288,CDM,HC OBSERVATION CARVE-OUT - BLOOD PRODUCTS ICU,762,1101450,,,,,G0378,,,,,,,,,,facility,both,cash,,,176.15,,Capitation,,
288,Legacy Good Samaritan Medical Center,289,CDM,HC OBSERVATION CARVE-OUT - HYPERBARIC TREATMENT ICU,762,1101468,,,,,G0378,,,,,,,,,,facility,both,gross,,,271,,Capitation,,
