,hospital_id,row_id,line_type,description,rev_code,local_code,code,ms_drg,apr_drg,eapg,hcpcs_cpt,modifiers,thru,apc,icd,ndc,drug_hcpcs_multiplier,drug_quantity,drug_unit_of_measurement,drug_type_of_measurement,billing_class,setting,payer_category,payer_name,plan_name,standard_charge,standard_charge_percent,contracting_method,additional_generic_notes,additional_payer_specific_notes
172,38007,173,CDM,HC ASSESSMENT/RE-ASSESSMENT VV,918,1069178,,,,,96156,,,,,,,,,,facility,both,gross,,,211,,Capitation,,
173,38007,174,CDM,HC ASSESSMENT/RE-ASSESSMENT VV,918,1069178,,,,,96156,,,,,,,,,,facility,both,cash,,,137.15,,Capitation,,
174,38007,175,CDM,HC NONPHYSICIAN TELEPHONE ASSESSMENT 5-10 MIN VV,918,1069186,,,,,98966,,,,,,,,,,facility,both,gross,,,48,,Capitation,,
175,38007,176,CDM,HC NONPHYSICIAN TELEPHONE ASSESSMENT 5-10 MIN VV,918,1069186,,,,,98966,,,,,,,,,,facility,both,cash,,,31.2,,Capitation,,
176,38007,177,CDM,HC NONPHYSICIAN TELEPHONE ASSESSMENT 11-20 MIN VV,918,1069194,,,,,98967,,,,,,,,,,facility,both,gross,,,89,,Capitation,,
177,38007,178,CDM,HC NONPHYSICIAN TELEPHONE ASSESSMENT 11-20 MIN VV,918,1069194,,,,,98967,,,,,,,,,,facility,both,cash,,,57.85,,Capitation,,
178,38007,179,CDM,HC NONPHYSICIAN TELEPHONE ASSESSMENT 21-30 MIN VV,918,1069202,,,,,98968,,,,,,,,,,facility,both,gross,,,128,,Capitation,,
179,38007,180,CDM,HC NONPHYSICIAN TELEPHONE ASSESSMENT 21-30 MIN VV,918,1069202,,,,,98968,,,,,,,,,,facility,both,cash,,,83.2,,Capitation,,
180,38007,181,CDM,HC PSY DIAG INTERVIEW INTERM VV,969,1080019,,,,,90791,,,,,,,,,,facility,both,gross,,,389,,Capitation,,
181,38007,182,CDM,HC PSY DIAG INTERVIEW INTERM VV,969,1080019,,,,,90791,,,,,,,,,,facility,both,cash,,,252.85,,Capitation,,
182,38007,183,CDM,HC PSY NEUROBEHAV EXAM 60MIN VV,969,1080027,,,,,96116,,,,,,,,,,facility,both,gross,,,388,,Capitation,,
183,38007,184,CDM,HC PSY NEUROBEHAV EXAM 60MIN VV,969,1080027,,,,,96116,,,,,,,,,,facility,both,cash,,,252.2,,Capitation,,
184,38007,185,CDM,HC PSY EVAL SERVICES (1ST HR) VV,969,1080035,,,,,96130,,,,,,,,,,facility,both,gross,,,388,,Capitation,,
185,38007,186,CDM,HC PSY EVAL SERVICES (1ST HR) VV,969,1080035,,,,,96130,,,,,,,,,,facility,both,cash,,,252.2,,Capitation,,
186,38007,187,CDM,HC PSY EVAL SERVICES (ADDL HR) VV,969,1080043,,,,,96131,,,,,,,,,,facility,both,gross,,,388,,Capitation,,
187,38007,188,CDM,HC PSY EVAL SERVICES (ADDL HR) VV,969,1080043,,,,,96131,,,,,,,,,,facility,both,cash,,,252.2,,Capitation,,
188,38007,189,CDM,HC PSY NEUROPSYCH EVAL SERVICES (1ST HR) VV,969,1080050,,,,,96132,,,,,,,,,,facility,both,gross,,,388,,Capitation,,
189,38007,190,CDM,HC PSY NEUROPSYCH EVAL SERVICES (1ST HR) VV,969,1080050,,,,,96132,,,,,,,,,,facility,both,cash,,,252.2,,Capitation,,
190,38007,191,CDM,HC PSY NEUROPSYCH EVAL SERVICES (ADDL HR) VV,969,1080068,,,,,96133,,,,,,,,,,facility,both,gross,,,388,,Capitation,,
191,38007,192,CDM,HC PSY NEUROPSYCH EVAL SERVICES (ADDL HR) VV,969,1080068,,,,,96133,,,,,,,,,,facility,both,cash,,,252.2,,Capitation,,
192,38007,193,CDM,HC PSY NEUROPSYCH TEST PHD/PSYD (1ST 30 MIN) VV,969,1080076,,,,,96136,,,,,,,,,,facility,both,gross,,,193,,Capitation,,
193,38007,194,CDM,HC PSY NEUROPSYCH TEST PHD/PSYD (1ST 30 MIN) VV,969,1080076,,,,,96136,,,,,,,,,,facility,both,cash,,,125.45,,Capitation,,
194,38007,195,CDM,HC PSY NEUROPSYCH TEST PHD/PSYD (ADDL 30 MIN) VV,969,1080092,,,,,96137,,,,,,,,,,facility,both,gross,,,187,,Capitation,,
195,38007,196,CDM,HC PSY NEUROPSYCH TEST PHD/PSYD (ADDL 30 MIN) VV,969,1080092,,,,,96137,,,,,,,,,,facility,both,cash,,,121.55,,Capitation,,
196,38007,197,CDM,HC PSY ASSESSMENT/RE-ASSESSMENT VV,969,1080100,,,,,96156,,,,,,,,,,facility,both,gross,,,298,,Capitation,,
197,38007,198,CDM,HC PSY ASSESSMENT/RE-ASSESSMENT VV,969,1080100,,,,,96156,,,,,,,,,,facility,both,cash,,,193.7,,Capitation,,
198,38007,199,CDM,HC PSY NEUROBEHAV EXAM (ADDL HR) VV,969,1080118,,,,,96121,,,,,,,,,,facility,both,gross,,,388,,Capitation,,
199,38007,200,CDM,HC PSY NEUROBEHAV EXAM (ADDL HR) VV,969,1080118,,,,,96121,,,,,,,,,,facility,both,cash,,,252.2,,Capitation,,
200,38007,201,CDM,HC PSY NONPHYSICIAN TELEPHONE ASSESSMENT 5-10 MIN VV,969,1080217,,,,,98966,,,,,,,,,,facility,both,gross,,,36,,Capitation,,
201,38007,202,CDM,HC PSY NONPHYSICIAN TELEPHONE ASSESSMENT 5-10 MIN VV,969,1080217,,,,,98966,,,,,,,,,,facility,both,cash,,,23.4,,Capitation,,
202,38007,203,CDM,HC PSY NONPHYSICIAN TELEPHONE ASSESSMENT 11-20 MIN VV,969,1080225,,,,,98967,,,,,,,,,,facility,both,gross,,,72,,Capitation,,
203,38007,204,CDM,HC PSY NONPHYSICIAN TELEPHONE ASSESSMENT 11-20 MIN VV,969,1080225,,,,,98967,,,,,,,,,,facility,both,cash,,,46.8,,Capitation,,
204,38007,205,CDM,HC PSY NONPHYSICIAN TELEPHONE ASSESSMENT 21-30 MIN VV,969,1080233,,,,,98968,,,,,,,,,,facility,both,gross,,,109,,Capitation,,
205,38007,206,CDM,HC PSY NONPHYSICIAN TELEPHONE ASSESSMENT 21-30 MIN VV,969,1080233,,,,,98968,,,,,,,,,,facility,both,cash,,,70.85,,Capitation,,
206,38007,207,CDM,HC 2:1 NURSING CHARGE HOURLY,940,1100072,,,,,,,,,,,,,,,facility,both,gross,,,271,,Capitation,,
207,38007,208,CDM,HC 2:1 NURSING CHARGE HOURLY,940,1100072,,,,,,,,,,,,,,,facility,both,cash,,,176.15,,Capitation,,
208,38007,209,CDM,HC RM OP TREATMENT 1ST HOUR,761,1100379,,,,,,,,,,,,,,,facility,both,gross,,,293,,Capitation,,
209,38007,210,CDM,HC RM OP TREATMENT 1ST HOUR,761,1100379,,,,,,,,,,,,,,,facility,both,cash,,,190.45,,Capitation,,
210,38007,211,CDM,HC RM OP TREATMENT ADDL HR,760,1100387,,,,,,,,,,,,,,,facility,both,gross,,,53,,Capitation,,
211,38007,212,CDM,HC RM OP TREATMENT ADDL HR,760,1100387,,,,,,,,,,,,,,,facility,both,cash,,,34.45,,Capitation,,
212,38007,213,CDM,HC ROOM OP TREATMENT 30 MIN,760,1100395,,,,,,,,,,,,,,,facility,both,gross,,,311,,Capitation,,
213,38007,214,CDM,HC ROOM OP TREATMENT 30 MIN,760,1100395,,,,,,,,,,,,,,,facility,both,cash,,,202.15,,Capitation,,
214,38007,215,CDM,HC PERITONEAL DIALYSIS MANUAL DLY ADULT,802,1100510,,,,,,,,,,,,,,,facility,both,gross,,,"2,003",,Capitation,,
215,38007,216,CDM,HC PERITONEAL DIALYSIS MANUAL DLY ADULT,802,1100510,,,,,,,,,,,,,,,facility,both,cash,,,1301.95,,Capitation,,
216,38007,217,CDM,HC CARDIOVERSION PER EVENT,480,1100528,,,,,92960,,,,,,,,,,facility,both,gross,,,"1,518",,Capitation,,
217,38007,218,CDM,HC CARDIOVERSION PER EVENT,480,1100528,,,,,92960,,,,,,,,,,facility,both,cash,,,986.7,,Capitation,,
218,38007,219,CDM,HC CHEST TUBE INSERTION,360,1100551,,,,,,,,,,,,,,,facility,both,gross,,,"3,526",,Capitation,,
219,38007,220,CDM,HC CHEST TUBE INSERTION,360,1100551,,,,,,,,,,,,,,,facility,both,cash,,,2291.9,,Capitation,,
220,38007,221,CDM,HC CAPD/CCPD CYCLER DAILY,840,1100593,,,,,,,,,,,,,,,facility,both,gross,,,"3,112",,Capitation,,
221,38007,222,CDM,HC CAPD/CCPD CYCLER DAILY,840,1100593,,,,,,,,,,,,,,,facility,both,cash,,,2022.8,,Capitation,,
222,38007,223,CDM,HC ACTIVATED CLOTTING TIME,305,1100692,,,,,85347,,,,,,,,,,facility,both,gross,,,199,,Capitation,,
223,38007,224,CDM,HC ACTIVATED CLOTTING TIME,305,1100692,,,,,85347,,,,,,,,,,facility,both,cash,,,129.35,,Capitation,,
224,38007,225,CDM,HC VENTRICULOSTOMY PROC ICU,360,1100858,,,,,,,,,,,,,,,facility,both,gross,,,"2,049",,Capitation,,
225,38007,226,CDM,HC VENTRICULOSTOMY PROC ICU,360,1100858,,,,,,,,,,,,,,,facility,both,cash,,,1331.85,,Capitation,,
226,38007,227,CDM,HC AUTOLOGOUS TRANSPLANT OF STEM CELLS,360,1100908,,,,,38241,,,,,,,,,,facility,both,gross,,,"2,012",,Capitation,,
227,38007,228,CDM,HC AUTOLOGOUS TRANSPLANT OF STEM CELLS,360,1100908,,,,,38241,,,,,,,,,,facility,both,cash,,,1307.8,,Capitation,,
228,38007,229,CDM,HC PTCA SHEATH PULL,360,1100957,,,,,,,,,,,,,,,facility,both,gross,,,681,,Capitation,,
229,38007,230,CDM,HC PTCA SHEATH PULL,360,1100957,,,,,,,,,,,,,,,facility,both,cash,,,442.65,,Capitation,,
230,38007,231,CDM,HC RESUSCITATION CARDIOPULM,480,1100999,,,,,92950,,,,,,,,,,facility,both,gross,,,"2,303",,Capitation,,
231,38007,232,CDM,HC RESUSCITATION CARDIOPULM,480,1100999,,,,,92950,,,,,,,,,,facility,both,cash,,,1496.95,,Capitation,,
232,38007,233,CDM,HC RM M/S EXT STY EA ADDL HOUR,710,1101021,,,,,,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
233,38007,234,CDM,HC RM M/S EXT STY EA ADDL HOUR,710,1101021,,,,,,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
234,38007,235,CDM,HC OBSERVATION CARVE-OUT - RADIOLOGY M/S&W,762,1101040,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
235,38007,236,CDM,HC OBSERVATION CARVE-OUT - RADIOLOGY M/S&W,762,1101040,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
236,38007,237,CDM,HC DIRECT ADMIT TO OBSERVATION,762,1101054,,,,,G0379,,,,,,,,,,facility,both,gross,,,626,,Capitation,,
237,38007,238,CDM,HC DIRECT ADMIT TO OBSERVATION,762,1101054,,,,,G0379,,,,,,,,,,facility,both,cash,,,406.9,,Capitation,,
238,38007,239,CDM,HC RM M/S STO PER HR WO INT,762,1101070,,,,,,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
239,38007,240,CDM,HC RM M/S STO PER HR WO INT,762,1101070,,,,,,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
240,38007,241,CDM,HC RM ICU/TRM STO PER HR WO INT,762,1101088,,,,,,,,,,,,,,,facility,both,gross,,,271,,Capitation,,
241,38007,242,CDM,HC RM ICU/TRM STO PER HR WO INT,762,1101088,,,,,,,,,,,,,,,facility,both,cash,,,176.15,,Capitation,,
242,38007,243,CDM,HC RM R&R STO PER HOUR BCB,762,1101096,,,,,,,,,,,,,,,facility,both,gross,,,307,,Capitation,,
243,38007,244,CDM,HC RM R&R STO PER HOUR BCB,762,1101096,,,,,,,,,,,,,,,facility,both,cash,,,199.55,,Capitation,,
244,38007,245,CDM,HC ICVR PACU EXT STAY HOURLY,710,1101104,,,,,,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
245,38007,246,CDM,HC ICVR PACU EXT STAY HOURLY,710,1101104,,,,,,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
246,38007,247,CDM,HC RM M/S STO PER HR WO INT COMPLEX DISCHARGE,762,1101138,,,,,,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
247,38007,248,CDM,HC RM M/S STO PER HR WO INT COMPLEX DISCHARGE,762,1101138,,,,,,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
248,38007,249,CDM,HC OBSERVATION CARVE-OUT ? THERAPY M/S&W,762,1101146,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
249,38007,250,CDM,HC OBSERVATION CARVE-OUT ? THERAPY M/S&W,762,1101146,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
250,38007,251,CDM,HC OBSERVATION CARVE-OUT - CATH LAB,762,1101153,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
251,38007,252,CDM,HC OBSERVATION CARVE-OUT - CATH LAB,762,1101153,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
252,38007,253,CDM,HC OBSERVATION CARVE-OUT - CARDIOLOGY M/S&W,762,1101161,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
253,38007,254,CDM,HC OBSERVATION CARVE-OUT - CARDIOLOGY M/S&W,762,1101161,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
254,38007,255,CDM,HC OBSERVATION CARVE-OUT - WOUND CARE M/S&W,762,1101179,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
255,38007,256,CDM,HC OBSERVATION CARVE-OUT - WOUND CARE M/S&W,762,1101179,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
256,38007,257,CDM,HC OBSERVATION CARVE-OUT - HEMODIALYSIS M/S&W,762,1101187,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
257,38007,258,CDM,HC OBSERVATION CARVE-OUT - HEMODIALYSIS M/S&W,762,1101187,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
258,38007,259,CDM,HC OBSERVATION CARVE-OUT - EEG,762,1101203,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
259,38007,260,CDM,HC OBSERVATION CARVE-OUT - EEG,762,1101203,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
260,38007,261,CDM,HC OBSERVATION CARVE-OUT - BLOOD PRODUCTS M/S&W,762,1101237,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
261,38007,262,CDM,HC OBSERVATION CARVE-OUT - BLOOD PRODUCTS M/S&W,762,1101237,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
262,38007,263,CDM,HC OBSERVATION CARVE-OUT - PROCEDURES,761,1101245,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
263,38007,264,CDM,HC OBSERVATION CARVE-OUT - PROCEDURES,761,1101245,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
264,38007,265,CDM,HC OBSERVATION CARVE-OUT - HYPERBARIC TREATMENT M/S&W,762,1101252,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
265,38007,266,CDM,HC OBSERVATION CARVE-OUT - HYPERBARIC TREATMENT M/S&W,762,1101252,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
266,38007,267,CDM,HC OBSERVATION CARVE-OUT - RADIOLOGY PEDS,762,1101336,,,,,G0378,,,,,,,,,,facility,both,gross,,,196,,Capitation,,
267,38007,268,CDM,HC OBSERVATION CARVE-OUT - RADIOLOGY PEDS,762,1101336,,,,,G0378,,,,,,,,,,facility,both,cash,,,127.4,,Capitation,,
268,38007,269,CDM,HC OBSERVATION CARVE-OUT ? THERAPY PEDS,762,1101344,,,,,G0378,,,,,,,,,,facility,both,gross,,,196,,Capitation,,
269,38007,270,CDM,HC OBSERVATION CARVE-OUT ? THERAPY PEDS,762,1101344,,,,,G0378,,,,,,,,,,facility,both,cash,,,127.4,,Capitation,,
270,38007,271,CDM,HC OBSERVATION CARVE-OUT - CARDIOLOGY PEDS,762,1101351,,,,,G0378,,,,,,,,,,facility,both,gross,,,196,,Capitation,,
271,38007,272,CDM,HC OBSERVATION CARVE-OUT - CARDIOLOGY PEDS,762,1101351,,,,,G0378,,,,,,,,,,facility,both,cash,,,127.4,,Capitation,,
272,38007,273,CDM,HC OBSERVATION CARVE-OUT - HEMODIALYSIS PEDS,762,1101369,,,,,G0378,,,,,,,,,,facility,both,gross,,,196,,Capitation,,
273,38007,274,CDM,HC OBSERVATION CARVE-OUT - HEMODIALYSIS PEDS,762,1101369,,,,,G0378,,,,,,,,,,facility,both,cash,,,127.4,,Capitation,,
274,38007,275,CDM,HC OBSERVATION CARVE-OUT - BLOOD PRODUCTS PEDS,762,1101377,,,,,G0378,,,,,,,,,,facility,both,gross,,,196,,Capitation,,
275,38007,276,CDM,HC OBSERVATION CARVE-OUT - BLOOD PRODUCTS PEDS,762,1101377,,,,,G0378,,,,,,,,,,facility,both,cash,,,127.4,,Capitation,,
276,38007,277,CDM,HC OBSERVATION CARVE-OUT - HYPERBARIC TREATMENT PEDS,762,1101385,,,,,G0378,,,,,,,,,,facility,both,gross,,,196,,Capitation,,
277,38007,278,CDM,HC OBSERVATION CARVE-OUT - HYPERBARIC TREATMENT PEDS,762,1101385,,,,,G0378,,,,,,,,,,facility,both,cash,,,127.4,,Capitation,,
278,38007,279,CDM,HC OBSERVATION CARVE-OUT - WOUND CARE PEDS,762,1101393,,,,,G0378,,,,,,,,,,facility,both,gross,,,196,,Capitation,,
279,38007,280,CDM,HC OBSERVATION CARVE-OUT - WOUND CARE PEDS,762,1101393,,,,,G0378,,,,,,,,,,facility,both,cash,,,127.4,,Capitation,,
280,38007,281,CDM,HC OBSERVATION CARVE-OUT - RADIOLOGY ICU,762,1101401,,,,,G0378,,,,,,,,,,facility,both,gross,,,271,,Capitation,,
281,38007,282,CDM,HC OBSERVATION CARVE-OUT - RADIOLOGY ICU,762,1101401,,,,,G0378,,,,,,,,,,facility,both,cash,,,176.15,,Capitation,,
282,38007,283,CDM,HC OBSERVATION CARVE-OUT ? THERAPY ICU,762,1101419,,,,,G0378,,,,,,,,,,facility,both,gross,,,271,,Capitation,,
283,38007,284,CDM,HC OBSERVATION CARVE-OUT ? THERAPY ICU,762,1101419,,,,,G0378,,,,,,,,,,facility,both,cash,,,176.15,,Capitation,,
284,38007,285,CDM,HC OBSERVATION CARVE-OUT - CARDIOLOGY ICU,762,1101427,,,,,G0378,,,,,,,,,,facility,both,gross,,,271,,Capitation,,
285,38007,286,CDM,HC OBSERVATION CARVE-OUT - CARDIOLOGY ICU,762,1101427,,,,,G0378,,,,,,,,,,facility,both,cash,,,176.15,,Capitation,,
286,38007,287,CDM,HC OBSERVATION CARVE-OUT - WOUND CARE ICU,762,1101435,,,,,G0378,,,,,,,,,,facility,both,gross,,,271,,Capitation,,
287,38007,288,CDM,HC OBSERVATION CARVE-OUT - WOUND CARE ICU,762,1101435,,,,,G0378,,,,,,,,,,facility,both,cash,,,176.15,,Capitation,,
288,38007,289,CDM,HC OBSERVATION CARVE-OUT - HEMODIALYSIS ICU,762,1101443,,,,,G0378,,,,,,,,,,facility,both,gross,,,271,,Capitation,,
289,38007,290,CDM,HC OBSERVATION CARVE-OUT - HEMODIALYSIS ICU,762,1101443,,,,,G0378,,,,,,,,,,facility,both,cash,,,176.15,,Capitation,,
290,38007,291,CDM,HC OBSERVATION CARVE-OUT - BLOOD PRODUCTS ICU,762,1101450,,,,,G0378,,,,,,,,,,facility,both,gross,,,271,,Capitation,,
291,38007,292,CDM,HC OBSERVATION CARVE-OUT - BLOOD PRODUCTS ICU,762,1101450,,,,,G0378,,,,,,,,,,facility,both,cash,,,176.15,,Capitation,,
292,38007,293,CDM,HC OBSERVATION CARVE-OUT - HYPERBARIC TREATMENT ICU,762,1101468,,,,,G0378,,,,,,,,,,facility,both,gross,,,271,,Capitation,,
293,38007,294,CDM,HC OBSERVATION CARVE-OUT - HYPERBARIC TREATMENT ICU,762,1101468,,,,,G0378,,,,,,,,,,facility,both,cash,,,176.15,,Capitation,,
294,38007,295,CDM,HC OBSERVATION CARVE-OUT - MANUAL M/S&W,762,1101476,,,,,G0378,,,,,,,,,,facility,both,gross,,,79,,Capitation,,
295,38007,296,CDM,HC OBSERVATION CARVE-OUT - MANUAL M/S&W,762,1101476,,,,,G0378,,,,,,,,,,facility,both,cash,,,51.35,,Capitation,,
296,38007,297,CDM,HC OBSERVATION CARVE-OUT - MANUAL/PEDS,762,1101484,,,,,G0378,,,,,,,,,,facility,both,gross,,,196,,Capitation,,
297,38007,298,CDM,HC OBSERVATION CARVE-OUT - MANUAL/PEDS,762,1101484,,,,,G0378,,,,,,,,,,facility,both,cash,,,127.4,,Capitation,,
298,38007,299,CDM,HC OBSERVATION CARVE-OUT - MANUAL ICU,762,1101492,,,,,G0378,,,,,,,,,,facility,both,gross,,,271,,Capitation,,
299,38007,300,CDM,HC OBSERVATION CARVE-OUT - MANUAL ICU,762,1101492,,,,,G0378,,,,,,,,,,facility,both,cash,,,176.15,,Capitation,,
300,38007,301,DRG,Heart Transplant Or Implant Of Heart Assist System With Mcc,,,,001,,,,,,,,,,,,,facility,Inpatient,min,,,43097.0,,Capitation,,
301,38007,302,DRG,"Ecmo Or Tracheostomy With Mv >96 Hours Or Principal Diagnosis Except Face, Mouth And Neck With Major",,,,003,,,,,,,,,,,,,facility,Inpatient,min,,,139043.0,,Capitation,,
302,38007,303,DRG,"Tracheostomy With Mv >96 Hours Or Principal Diagnosis Except Face, Mouth And Neck Without Major O.R.",,,,004,,,,,,,,,,,,,facility,Inpatient,min,,,67277.0,,Capitation,,
303,38007,304,DRG,"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy With Mcc",,,,011,,,,,,,,,,,,,facility,Inpatient,min,,,23574.0,,Capitation,,
304,38007,305,DRG,"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy With Cc",,,,012,,,,,,,,,,,,,facility,Inpatient,min,,,13859.0,,Capitation,,
305,38007,306,DRG,Intracranial Vascular Procedures With Principal Diagnosis Hemorrhage With Mcc,,,,020,,,,,,,,,,,,,facility,Inpatient,min,,,94068.0,,Capitation,,
306,38007,307,DRG,Intracranial Vascular Procedures With Principal Diagnosis Hemorrhage With Cc,,,,021,,,,,,,,,,,,,facility,Inpatient,min,,,53540.0,,Capitation,,
307,38007,308,DRG,Intracranial Vascular Procedures With Principal Diagnosis Hemorrhage Without Cc/Mcc,,,,022,,,,,,,,,,,,,facility,Inpatient,min,,,78628.0,,Capitation,,
308,38007,309,DRG,Craniotomy With Major Device Implant Or Acute Complex Cns Principal Diagnosis With Mcc Or Chemothera,,,,023,,,,,,,,,,,,,facility,Inpatient,min,,,29144.0,,Capitation,,
309,38007,310,DRG,Craniotomy With Major Device Implant Or Acute Complex Cns Principal Diagnosis Without Mcc,,,,024,,,,,,,,,,,,,facility,Inpatient,min,,,23893.0,,Capitation,,
310,38007,311,DRG,Craniotomy And Endovascular Intracranial Procedures With Mcc,,,,025,,,,,,,,,,,,,facility,Inpatient,min,,,18695.0,,Capitation,,
311,38007,312,DRG,Craniotomy And Endovascular Intracranial Procedures With Cc,,,,026,,,,,,,,,,,,,facility,Inpatient,min,,,10910.0,,Capitation,,
312,38007,313,DRG,Craniotomy And Endovascular Intracranial Procedures Without Cc/Mcc,,,,027,,,,,,,,,,,,,facility,Inpatient,min,,,8817.0,,Capitation,,
313,38007,314,DRG,Spinal Procedures With Mcc,,,,028,,,,,,,,,,,,,facility,Inpatient,min,,,51780.0,,Capitation,,
314,38007,315,DRG,Spinal Procedures With Cc Or Spinal Neurostimulators,,,,029,,,,,,,,,,,,,facility,Inpatient,min,,,5926.0,,Capitation,,
315,38007,316,DRG,Spinal Procedures Without Cc/Mcc,,,,030,,,,,,,,,,,,,facility,Inpatient,min,,,5582.0,,Capitation,,
316,38007,317,DRG,Ventricular Shunt Procedures With Mcc,,,,031,,,,,,,,,,,,,facility,Inpatient,min,,,8621.0,,Capitation,,
317,38007,318,DRG,Ventricular Shunt Procedures With Cc,,,,032,,,,,,,,,,,,,facility,Inpatient,min,,,7093.0,,Capitation,,
318,38007,319,DRG,Ventricular Shunt Procedures Without Cc/Mcc,,,,033,,,,,,,,,,,,,facility,Inpatient,min,,,8932.0,,Capitation,,
319,38007,320,DRG,Carotid Artery Stent Procedures With Cc,,,,035,,,,,,,,,,,,,facility,Inpatient,min,,,23279.0,,Capitation,,
320,38007,321,DRG,Carotid Artery Stent Procedures Without Cc/Mcc,,,,036,,,,,,,,,,,,,facility,Inpatient,min,,,18917.0,,Capitation,,
321,38007,322,DRG,Extracranial Procedures With Mcc,,,,037,,,,,,,,,,,,,facility,Inpatient,min,,,21009.0,,Capitation,,
322,38007,323,DRG,Extracranial Procedures With Cc,,,,038,,,,,,,,,,,,,facility,Inpatient,min,,,17377.0,,Capitation,,
323,38007,324,DRG,Extracranial Procedures Without Cc/Mcc,,,,039,,,,,,,,,,,,,facility,Inpatient,min,,,9087.0,,Capitation,,
324,38007,325,DRG,"Peripheral, Cranial Nerve And Other Nervous System Procedures With Mcc",,,,040,,,,,,,,,,,,,facility,Inpatient,min,,,38179.0,,Capitation,,
325,38007,326,DRG,"Peripheral, Cranial Nerve And Other Nervous System Procedures With Cc Or Peripheral Neurostimulator",,,,041,,,,,,,,,,,,,facility,Inpatient,min,,,10158.0,,Capitation,,
326,38007,327,DRG,"Peripheral, Cranial Nerve And Other Nervous System Procedures Without Cc/Mcc",,,,042,,,,,,,,,,,,,facility,Inpatient,min,,,18353.0,,Capitation,,
327,38007,328,DRG,Spinal Disorders And Injuries With Cc/Mcc,,,,052,,,,,,,,,,,,,facility,Inpatient,min,,,16327.0,,Capitation,,
328,38007,329,DRG,Spinal Disorders And Injuries Without Cc/Mcc,,,,053,,,,,,,,,,,,,facility,Inpatient,min,,,35747.0,,Capitation,,
329,38007,330,DRG,Nervous System Neoplasms With Mcc,,,,054,,,,,,,,,,,,,facility,Inpatient,min,,,5129.0,,Capitation,,
330,38007,331,DRG,Nervous System Neoplasms Without Mcc,,,,055,,,,,,,,,,,,,facility,Inpatient,min,,,16920.0,,Capitation,,
331,38007,332,DRG,Degenerative Nervous System Disorders With Mcc,,,,056,,,,,,,,,,,,,facility,Inpatient,min,,,34490.0,,Capitation,,
332,38007,333,DRG,Degenerative Nervous System Disorders Without Mcc,,,,057,,,,,,,,,,,,,facility,Inpatient,min,,,3268.0,,Capitation,,
333,38007,334,DRG,Multiple Sclerosis And Cerebellar Ataxia With Mcc,,,,058,,,,,,,,,,,,,facility,Inpatient,min,,,27269.0,,Capitation,,
334,38007,335,DRG,Multiple Sclerosis And Cerebellar Ataxia With Cc,,,,059,,,,,,,,,,,,,facility,Inpatient,min,,,10589.0,,Capitation,,
335,38007,336,DRG,Multiple Sclerosis And Cerebellar Ataxia Without Cc/Mcc,,,,060,,,,,,,,,,,,,facility,Inpatient,min,,,8773.0,,Capitation,,
336,38007,337,DRG,"Ischemic Stroke, Precerebral Occlusion Or Transient Ischemia With Thrombolytic Agent With Mcc",,,,061,,,,,,,,,,,,,facility,Inpatient,min,,,28515.0,,Capitation,,
337,38007,338,DRG,"Ischemic Stroke, Precerebral Occlusion Or Transient Ischemia With Thrombolytic Agent With Cc",,,,062,,,,,,,,,,,,,facility,Inpatient,min,,,12193.0,,Capitation,,
